popularity,release_date,title,vote_average,vote_count,release_year
0.188346,2011-06-24,From the Head,6.0,1.0,2011.0
0.713014,2009-03-29,Solitary,5.8,3.0,2009.0
1.096528,2006-08-11,Triple Dare,5.3,6.0,2006.0
0.142814,1998-02-20,"Life, Love & Celluloid",5.0,1.0,1998.0
0.166893,2014-01-01,Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,8.7,3.0,2014.0
1.113421,2014-10-30,Tim Maia,6.3,22.0,2014.0
1.448265,2005-01-14,Now You See It...,5.6,17.0,2005.0
6.508145,2004-07-16,Stuck in the Suburbs,5.2,40.0,2004.0
8.283776,2007-04-27,Jump In!,5.4,80.0,2007.0
3.234789,2001-03-27,Winning London,5.8,51.0,2001.0
7.9865,2008-01-25,Minutemen,5.1,52.0,2008.0
0.661324,2004-05-07,30 Days Until I'm Famous,5.8,2.0,2004.0
0.736215,2000-02-21,2gether,4.5,4.0,2000.0
0.772947,2007-07-09,Too Young to Marry,3.6,4.0,2007.0
0.769553,2013-09-06,Fish & Cat,7.0,7.0,2013.0
0.338076,2012-08-17,When Day Breaks,5.0,1.0,2012.0
0.667463,2012-09-27,Dark Blood,6.8,4.0,2012.0
0.642468,2012-06-06,Not Waving But Drowning,7.3,3.0,2012.0
3.638062,2015-09-17,Oddball,6.0,26.0,2015.0
1.244915,2001-06-08,Jett Jackson: The Movie,4.2,3.0,2001.0
0.88563,2006-11-22,Snapphanar,6.0,2.0,2006.0
0.977775,2011-11-08,RUSH: Time Machine,8.0,6.0,2011.0
1.855275,2008-03-07,Don't Look Down,5.6,11.0,2008.0
0.483841,1975-12-01,Sheila Levine is Dead and Living in New York,0.0,0.0,1975.0
0.051547,1995-10-08,Orson Welles: The One-Man Band,6.0,1.0,1995.0
0.061678,1992-08-06,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,10.0,1.0,1992.0
3.352455,2015-06-24,Daft Punk Unchained,7.1,54.0,2015.0
1.527822,2013-05-15,Chilling Visions: 5 Senses of Fear,4.9,17.0,2013.0
0.5564,2004-03-26,Aftermath,6.2,5.0,2004.0
1.536225,2012-03-15,Airborne,3.5,24.0,2012.0
0.877702,2013-07-02,An American Girl: Saige Paints the Sky,6.3,5.0,2013.0
1.674848,2013-08-23,The Gauntlet,5.0,8.0,2013.0
0.837243,1963-11-22,La corruzione,7.0,1.0,1963.0
1.365887,2011-10-15,Crawl,5.5,13.0,2011.0
0.001021,1974-07-01,First Love,7.5,2.0,1974.0
0.632282,2000-04-01,First Love,6.5,3.0,2000.0
0.738746,2006-06-10,First Love,6.3,4.0,2006.0
0.646227,1991-03-03,Godfather,6.9,4.0,1991.0
0.482527,2006-10-20,Varalaru,6.1,6.0,2006.0
1.096474,1976-10-01,Mansion of the Doomed,6.8,5.0,1976.0
0.020006,1996-12-08,Mrs. Santa Claus,0.0,0.0,1996.0
0.309998,1934-06-29,Murder in the Private Car,4.0,4.0,1934.0
0.926501,1987-05-21,Poker Alice,6.0,1.0,1987.0
1.618261,2008-01-01,Necessary Evil,3.3,5.0,2008.0
0.048972,1943-02-25,Something to Shout About,0.0,0.0,1943.0
0.194467,1963-03-26,Sparrows Can't Sing,5.9,4.0,1963.0
0.144258,1971-12-01,There's Always Vanilla,4.2,3.0,1971.0
0.188931,1967-05-13,The Affair,7.0,3.0,1967.0
0.278628,2014-10-03,Sunrise,7.3,3.0,2014.0
0.730577,1981-07-29,Silsila,4.8,4.0,1981.0
2.144842,2014-10-29,Wild Life,6.7,19.0,2014.0
0.411663,1933-06-01,The Silk Express,5.0,2.0,1933.0
0.626382,1996-04-07,"To Sir, with Love II",5.8,15.0,1996.0
0.471157,2011-10-02,Victim,4.0,1.0,2011.0
0.000578,1977-06-02,The Child,4.4,10.0,1977.0
0.208072,1974-05-17,Black Eye,7.0,1.0,1974.0
0.397546,1972-06-01,Blow for Blow,7.0,3.0,1972.0
2.150514,1970-11-08,The Horror of Frankenstein,5.6,14.0,1970.0
2.55183,1974-08-17,Immoral Tales,5.4,34.0,1974.0
0.000308,1989-01-01,One of Us,5.0,1.0,1989.0
0.960057,2002-06-01,Inside,7.0,10.0,2002.0
0.252975,2010-10-04,I Didn't Come Here to Die,4.7,7.0,2010.0
2.157779,2009-11-06,Jack and the Beanstalk,5.8,22.0,2009.0
12.95779,2015-10-06,Tremors 5: Bloodlines,5.2,96.0,2015.0
1.762558,2002-01-18,Double Teamed,5.6,16.0,2002.0
0.587167,1999-11-20,Horse Sense,4.1,8.0,1999.0
4.955317,2015-10-02,Freeheld,7.1,168.0,2015.0
12.61223,2015-11-12,By the Sea,5.4,159.0,2015.0
0.504427,2012-08-08,An Open Heart,6.2,3.0,2012.0
11.376954,2015-07-29,The Little Prince,7.6,771.0,2015.0
0.46175,2014-01-10,If You Build It,7.1,5.0,2014.0
1.04773,2014-10-23,Dark Star: HR Giger’s World,6.9,12.0,2014.0
0.003375,2003-09-20,Red Passport,0.0,0.0,2003.0
1.254662,2014-04-26,Food Chains,7.4,8.0,2014.0
3.256531,2015-09-25,Narcopolis,4.8,34.0,2015.0
5.159349,2015-04-19,Ashby,6.2,191.0,2015.0
1.777234,2015-09-11,4Got10,4.3,17.0,2015.0
0.178017,1973-10-10,Lucky Luciano,5.2,12.0,1973.0
5.752416,2015-08-26,Dheepan,6.8,135.0,2015.0
0.938255,2014-11-24,The Forecaster,7.3,9.0,2014.0
6.339693,2015-11-09,Ronaldo,6.4,119.0,2015.0
0.122403,2011-11-25,Svend,4.5,3.0,2011.0
0.001393,1982-08-26,The Flight of the Eagle,6.5,4.0,1982.0
0.50104,1988-02-08,Land of Dreams,6.0,2.0,1988.0
0.287228,1967-01-10,A Dollar Between the Teeth,5.0,1.0,1967.0
0.001312,1967-08-17,"A Man, a Horse, a Gun",0.0,0.0,1967.0
1e-06,1984-10-01,Marlene,7.3,4.0,1984.0
0.066893,1973-09-05,The Pedestrian,7.0,2.0,1973.0
0.69966,1979-05-08,Tales from the Vienna Woods,6.7,3.0,1979.0
0.096062,1977-04-27,Between the Lines,6.0,1.0,1977.0
2.631047,2015-02-19,"Liza, the Fox-Fairy",7.4,30.0,2015.0
2.112557,2014-12-05,Get Santa,6.7,18.0,2014.0
4.679687,2015-01-22,Il nome del figlio,6.4,89.0,2015.0
4.465481,2014-10-16,The Cut,6.6,24.0,2014.0
0.730181,1950-11-01,The Jackpot,5.5,4.0,1950.0
0.694338,1950-12-27,Gambling House,5.7,3.0,1950.0
0.042484,1949-04-07,City Across the River,5.0,1.0,1949.0
0.391958,1956-08-20,Nightmare,6.0,3.0,1956.0
0.114708,2005-09-13,The Work of Director Jonathan Glazer,8.7,3.0,2005.0
0.434845,1981-03-25,"Faster, Faster",5.7,10.0,1981.0
2.43519,2015-04-06,Beyond the Mask,5.7,24.0,2015.0
294.337037,2017-05-30,Wonder Woman,7.2,5025.0,2017.0
0.642294,,Independence Day 3,3.9,4.0,
1.531827,2017-12-31,Sly Cooper,0.0,0.0,2017.0
1.917649,2018-03-01,Iron Sky: The Coming Race,0.0,0.0,2018.0
2.264631,2016-11-17,Salt and Fire,5.8,15.0,2016.0
88.439243,2017-04-27,The Circle,5.4,1015.0,2017.0
14.16938,2016-12-22,Silence,7.0,754.0,2016.0
7.78904,2015-08-13,The Clan,6.4,120.0,2015.0
0.618161,2009-08-14,Bikini Girls on Ice,3.9,8.0,2009.0
1.380258,2014-04-24,Glen Campbell: I'll Be Me,7.1,16.0,2014.0
1.327942,2006-10-11,The Victim,6.5,6.0,2006.0
1.05294,1968-05-09,Killer Darts,6.3,6.0,1968.0
0.917536,2010-01-14,Nanga Parbat,6.6,9.0,2010.0
13.707888,2015-10-15,Bridge of Spies,7.2,2633.0,2015.0
3.782498,2017-12-21,Pitch Perfect 3,0.0,3.0,2017.0
2.0026,2010-10-03,Les Misérables in Concert - The 25th Anniversary,8.0,24.0,2010.0
2.207763,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,5.6,13.0,2013.0
0.115589,2001-04-24,If I Die Before I Wake,7.5,2.0,2001.0
3.212952,2015-09-03,A Tale of Love and Darkness,3.9,28.0,2015.0
0.755637,2011-09-27,Blood of My Blood,6.8,10.0,2011.0
0.484709,1923-09-06,Return to Reason,6.3,12.0,1923.0
5.620274,2015-10-09,Hyena Road,6.1,51.0,2015.0
0.440445,2015-10-02,My Internship in Canada,6.3,11.0,2015.0
1.01426,2003-10-09,"Gone, But Not Forgotten",3.2,5.0,2003.0
0.078545,2005-01-07,Honey and the Pig,6.5,2.0,2005.0
0.606331,2005-01-01,Amnesia: The James Brighton Enigma,4.6,7.0,2005.0
0.038016,2005-10-04,Tsiou,4.0,1.0,2005.0
0.003748,2007-12-11,2,0.0,0.0,2007.0
0.022724,2015-04-28,Radical Grace,0.0,0.0,2015.0
0.770331,2002-07-04,A Ring of Endless Light,5.8,5.0,2002.0
1.069668,1995-01-01,Attack of the 60 Foot Centerfold,3.9,4.0,1995.0
1.110241,2013-06-22,Jodi Arias: Dirty Little Secret,4.0,13.0,2013.0
1.123409,2004-11-24,Moscow Heat,1.3,3.0,2004.0
0.05983,2011-05-14,The Italian Key,10.0,1.0,2011.0
1.218925,2014-05-23,Manam,7.8,12.0,2014.0
0.090448,2003-01-08,Coming Home,8.0,1.0,2003.0
8.657935,2015-02-05,Mune: Guardian of the Moon,7.1,97.0,2015.0
0.003741,2008-03-04,Directed by Sidney Lumet: How the Devil Was Made,0.0,0.0,2008.0
12.945544,2015-11-26,A Bigger Splash,6.0,158.0,2015.0
0.733474,1960-08-09,The Sun's Burial,6.6,5.0,1960.0
0.666972,1960-07-05,Good-for-Nothing,6.7,3.0,1960.0
0.514632,2001-11-22,Morlang,6.0,2.0,2001.0
0.699668,1984-11-09,El pico 2,6.3,4.0,1984.0
0.078327,1960-08-30,Youth in Fury,7.0,1.0,1960.0
0.4994,2015-04-30,Argo 2,9.3,2.0,2015.0
1.723131,2014-04-29,The Great Hypnotist,6.3,15.0,2014.0
0.102491,1998-01-01,I Just Want to Kiss You,5.5,2.0,1998.0
2.644281,2014-10-09,Iris,7.5,44.0,2014.0
2.969721,2014-04-06,Where Hope Grows,6.8,26.0,2014.0
0.194801,2007-03-09,Ghost Writer,6.3,3.0,2007.0
0.037338,2012-10-14,Numbered,0.0,0.0,2012.0
1.346481,2015-07-31,6 Ways to Die,4.2,10.0,2015.0
15.860139,2015-02-27,Into the Grizzly Maze,5.1,74.0,2015.0
2.075151,2014-07-03,Secrets of War,6.6,24.0,2014.0
5.251621,2015-12-23,Where to Invade Next,7.3,153.0,2015.0
0.076061,1999-12-13,"Air: Eating, Sleeping, Waiting and Playing",6.3,2.0,1999.0
0.190787,2005-11-04,Pitbullterje,6.5,5.0,2005.0
0.14299,1932-04-11,Runt Page,5.3,2.0,1932.0
0.008399,1932-10-30,The Pie-Covered Wagon,0.0,0.0,1932.0
2.68548,2011-06-10,Cell 213,5.1,18.0,2011.0
1.091954,2004-10-24,The Dead Will Tell,4.5,4.0,2004.0
9.789667,2005-10-09,The Hunt for the BTK Killer,4.7,11.0,2005.0
0.087996,2015-07-31,Karachi se Lahore,8.0,1.0,2015.0
0.003945,2004-08-18,The Pleasure Is All Mine,0.0,0.0,2004.0
3.845853,2015-09-12,Human,8.6,98.0,2015.0
11.461055,2015-02-11,Eisenstein in Guanajuato,6.4,21.0,2015.0
1.351097,2015-03-29,The Summer of Sangaile,6.1,24.0,2015.0
0.881308,2015-10-15,The Pearl Button,6.6,17.0,2015.0
0.24976,1978-03-07,Pennies from Heaven,8.2,5.0,1978.0
0.437906,2015-05-14,Sleeping Giant,6.3,9.0,2015.0
0.749972,2015-02-13,Chasuke's Journey,8.0,3.0,2015.0
1.445183,2013-09-28,Lulu in the Nude,6.8,11.0,2013.0
0.132308,2015-09-17,Roukli,0.0,1.0,2015.0
3.595572,2015-12-23,Mountains May Depart,7.1,57.0,2015.0
0.363258,2012-04-05,"Tent City, U.S.A",6.5,2.0,2012.0
0.046732,2012-04-15,Titanic at 100: Mystery Solved,8.0,1.0,2012.0
0.098578,2008-01-01,Sleeping on Dark Waters,5.0,1.0,2008.0
0.266692,1972-03-01,Rainbow Bridge,2.2,3.0,1972.0
0.272284,1980-12-02,A Tale of Two Cities,4.6,5.0,1980.0
2.419737,2011-09-27,The Phantom of the Opera at the Royal Albert Hall,8.3,32.0,2011.0
0.003889,2007-01-01,The Indian,0.0,0.0,2007.0
0.2875,1978-10-17,Nina,0.0,0.0,1978.0
4.071952,2015-05-21,The Hoarder,4.4,43.0,2015.0
0.659882,2015-07-02,American Beach House,4.3,9.0,2015.0
1.208879,2015-06-12,L.A. Slasher,3.7,10.0,2015.0
1.83505,2015-09-29,Swat: Unit 887,3.6,10.0,2015.0
5.667845,2015-02-03,Zombie Killers: Elephant's Graveyard,2.5,10.0,2015.0
2.4344,2013-10-18,A Prayer for Rain,5.9,12.0,2013.0
0.023358,1986-09-26,Private Practices: The Story of a Sex Surrogate,6.0,1.0,1986.0
0.96936,2011-12-02,Fuga de cerebros 2,5.4,24.0,2011.0
1.287796,2005-07-10,Say Uncle,5.0,1.0,2005.0
0.744276,2006-11-10,Coffee Date,4.6,7.0,2006.0
3.061288,2012-11-06,Nous York,4.6,70.0,2012.0
2.762073,2012-03-02,Nobel's Last Will,5.6,15.0,2012.0
1.354308,2009-04-24,Carny,4.3,6.0,2009.0
3.055891,1974-09-10,Born Innocent,5.6,6.0,1974.0
2.43313,2015-04-29,Coin Locker Girl,6.4,25.0,2015.0
0.625881,1950-10-02,I'll Get By,6.5,1.0,1950.0
0.629324,1963-12-04,The Empty Canvas,7.0,2.0,1963.0
0.002524,2002-04-17,Assassini dei giorni di festa,0.0,0.0,2002.0
0.561785,1975-02-05,How to Kill a Judge,0.0,0.0,1975.0
1.383406,1988-11-30,Lenin: The Train,6.0,1.0,1988.0
0.506796,2000-07-21,Alex L'ariete,2.3,20.0,2000.0
0.023384,1969-02-07,A Complicated Girl,0.0,0.0,1969.0
0.564494,1968-02-17,The Day of the Owl,6.9,11.0,1968.0
0.317226,1970-03-12,The Most Beautiful Wife,8.5,4.0,1970.0
0.223138,1966-09-16,The Witch,5.2,3.0,1966.0
3.163048,2013-12-11,Playing Dead,5.0,41.0,2013.0
3.764346,2014-04-12,Road to Paloma,5.8,28.0,2014.0
0.002354,2002-09-07,The True Meaning of Pictures: Shelby Lee Adams' Appalachia,0.0,0.0,2002.0
0.4731,1919-01-01,South,6.7,5.0,1919.0
1.225441,1979-08-12,Porridge,6.3,15.0,1979.0
1.685834,1963-11-01,Carry On Jack,6.1,20.0,1963.0
1.954596,2015-09-13,An Inspector Calls,7.6,42.0,2015.0
0.245568,2001-06-28,La libertad,6.5,6.0,2001.0
1.092225,1997-01-23,Rossini,7.1,7.0,1997.0
5.035008,2013-01-27,Kokowaah 2,5.9,77.0,2013.0
0.345032,2014-04-27,Simshar,0.0,0.0,2014.0
9.248388,2015-08-05,The Invitation,6.4,486.0,2015.0
0.816326,1997-04-03,Total Reality,4.3,8.0,1997.0
0.140985,2010-05-01,Rage,4.7,3.0,2010.0
0.564358,1958-07-07,Mädchen in Uniform,5.5,4.0,1958.0
0.59701,2012-05-09,The Adventures of Mickey Matson and the Copperhead Conspiracy,4.8,6.0,2012.0
1.407309,2012-05-17,The Taste of Money,6.0,23.0,2012.0
0.036471,1916-11-02,The Ocean Waif,1.0,1.0,1916.0
0.281624,1917-10-14,'49-'17,0.0,0.0,1917.0
0.209672,1988-03-06,Laura Lansing Slept Here,5.0,1.0,1988.0
0.240923,1970-01-01,Mark of the Witch,5.3,5.0,1970.0
0.054443,1973-01-01,Schoolgirls in Chains,5.0,6.0,1973.0
0.000308,1975-01-01,Criminally Insane,5.9,10.0,1975.0
0.310577,1987-01-01,Criminally Insane 2,2.3,6.0,1987.0
0.33955,1976-05-18,The Student Body,6.0,1.0,1976.0
0.495278,2012-01-12,The Falls,6.1,13.0,2012.0
0.074056,1981-09-05,Winnie the Pooh Discovers the Seasons,6.0,2.0,1981.0
0.606567,2014-04-25,Buttwhistle,4.0,1.0,2014.0
0.11795,2004-01-01,Under the Radar,5.5,2.0,2004.0
2.94307,2015-10-22,Eden,5.5,20.0,2015.0
0.600964,2008-06-28,The Secret Lives of Second Wives,2.0,1.0,2008.0
0.262437,2005-09-01,Cruel World,4.8,6.0,2005.0
2.76859,2009-06-17,The Take,7.7,22.0,2009.0
0.061269,2015-10-01,By Our Selves,6.0,1.0,2015.0
8.120076,2015-04-16,Mia Madre,6.3,109.0,2015.0
2.844934,2001-08-10,The Parole Officer,5.8,32.0,2001.0
0.082397,2004-01-29,Meet Market,0.0,0.0,2004.0
1.042852,2000-06-09,Speaking of Bunuel,6.5,6.0,2000.0
0.118475,1958-03-29,Giovani mariti,2.5,2.0,1958.0
0.142545,1959-01-01,Arrangiatevi!,7.0,4.0,1959.0
0.050841,1975-01-01,Down the Ancient Stairs,6.0,2.0,1975.0
1.305989,1976-10-21,The Inheritance,5.2,3.0,1976.0
1.086928,1970-06-02,Metello,4.5,4.0,1970.0
0.059818,1959-11-12,La notte brava,0.0,0.0,1959.0
0.435287,1960-03-04,Il bell'Antonio,6.4,10.0,1960.0
0.766546,1961-06-13,La viaccia,6.7,3.0,1961.0
0.211781,1966-05-30,Mademoiselle de Maupin,6.0,3.0,1966.0
0.034457,1973-03-08,Dirty Weekend,0.0,0.0,1973.0
0.246382,1977-01-01,The Bishop's Bedroom,7.0,1.0,1977.0
0.007319,1979-01-01,Caro papà,4.7,3.0,1979.0
1.499058,1984-08-22,Good King Dagobert,3.7,6.0,1984.0
0.003553,1985-08-14,Madman at War,5.3,4.0,1985.0
0.347202,1987-01-01,Il commissario Lo Gatto,6.3,10.0,1987.0
0.027804,1969-11-28,Normal Young Man,0.0,0.0,1969.0
0.944337,1970-12-22,The Priest's Wife,6.0,2.0,1970.0
0.669622,1971-12-15,In the Name of the Italian People,7.3,10.0,1971.0
0.274456,1967-09-20,The Tiger and the Pussycat,7.6,5.0,1967.0
1.301228,1955-12-22,Scandal in Sorrento,6.8,13.0,1955.0
0.717089,1957-12-30,Poor But Beautiful,7.3,12.0,1957.0
0.129135,1960-01-01,Love and Larceny,7.3,3.0,1960.0
0.576276,1960-11-24,Love in Rome,0.0,0.0,1960.0
0.603519,1962-01-01,La Marcia Su Roma,7.1,5.0,1962.0
0.712687,1963-05-30,Il successo,7.0,2.0,1963.0
0.976684,1963-10-26,The Monsters,7.4,19.0,1963.0
1.405597,1928-01-25,A Daughter Of Destiny,7.8,4.0,1928.0
0.237537,1971-09-09,Scipione detto anche l'africano,6.0,1.0,1971.0
0.016703,1968-10-10,Faustina,0.0,0.0,1968.0
0.78037,2000-07-15,Two Heads Are Better Than None,7.5,2.0,2000.0
0.426314,2015-04-23,I bambini sanno,6.6,8.0,2015.0
0.535098,1985-11-01,The Good Father,4.0,3.0,1985.0
11.241366,2016-02-05,"Hail, Caesar!",5.7,1338.0,2016.0
0.108552,1997-08-26,2103: The Deadly Wake,4.5,2.0,1997.0
9.616734,2004-04-18,Spartacus,6.2,18.0,2004.0
5.888476,2008-02-08,Miss Conception,4.2,17.0,2008.0
5.794289,2010-07-20,Beauty & the Briefcase,5.2,148.0,2010.0
2.933283,2010-05-05,The Perfect Date,5.3,56.0,2010.0
0.579093,2009-06-05,Cayman Went,4.5,2.0,2009.0
0.658977,2006-01-01,Nightmare Detective,6.2,18.0,2006.0
0.21688,2001-06-15,Treading Water,5.3,3.0,2001.0
1.795228,2011-06-06,The Victim,4.4,18.0,2011.0
6.043774,2010-11-06,Hunt to Kill,4.9,36.0,2010.0
3.294427,2015-08-21,Operator,5.2,21.0,2015.0
5.318667,2014-09-19,Noble,7.0,11.0,2014.0
4.849175,2014-03-08,Break Point,5.7,19.0,2014.0
3.186387,2015-08-25,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,6.2,24.0,2015.0
0.679427,2015-04-11,Salad Days,7.2,10.0,2015.0
1.13476,2015-03-15,Mavis!,8.0,3.0,2015.0
1.127377,2015-09-09,How To Change The World,6.9,9.0,2015.0
1.230396,2013-05-09,Saint Young Men,7.5,11.0,2013.0
1.135255,1973-02-08,Bonnie's Kids,6.3,8.0,1973.0
0.77732,2012-10-26,Animals,6.4,10.0,2012.0
0.14527,2007-04-05,Dolls,6.0,3.0,2007.0
0.531073,1963-12-31,Kiss,6.2,5.0,1963.0
0.577547,2013-09-12,iNumber Number,4.6,6.0,2013.0
1.875793,1993-01-09,Dead Before Dawn,4.3,2.0,1993.0
0.63332,2000-01-09,Death of a Salesman,0.0,0.0,2000.0
0.147599,1966-08-01,"Namu, the Killer Whale",3.8,2.0,1966.0
0.537496,1957-10-01,Affair in Havana,5.5,3.0,1957.0
1.525986,1973-10-10,Don't Be Afraid of the Dark,6.5,23.0,1973.0
1.894816,2009-09-24,Don't Look Up,3.3,16.0,2009.0
0.617637,1996-01-01,Don't Look Up,7.3,4.0,1996.0
0.792763,1933-04-29,"Elmer, The Great",5.0,1.0,1933.0
6.704659,2015-10-08,Look Who's Back,6.8,462.0,2015.0
0.674967,2013-11-22,Home,7.0,1.0,2013.0
0.807773,2011-11-03,Home,5.0,6.0,2011.0
0.984071,1974-07-13,Home for the Holidays,5.7,3.0,1974.0
0.088937,1993-01-01,Just Another Girl on the I.R.T.,7.0,2.0,1993.0
0.583234,2008-10-26,Little Dorrit,7.5,8.0,2008.0
0.137939,1965-07-09,McHale's Navy Joins the Air Force,5.5,2.0,1965.0
1.674934,2006-10-26,Gone,5.3,27.0,2006.0
0.157014,1992-03-22,Sleepaway Camp IV: The Survivor,1.9,11.0,1992.0
0.211715,1937-02-25,Storm in a Teacup,8.1,4.0,1937.0
0.406123,2002-01-01,Meet Prince Charming,5.0,3.0,2002.0
0.675401,2008-06-01,The Boy Next Door,5.3,10.0,2008.0
0.836602,1998-01-01,The Decline of Western Civilization Part III,6.6,8.0,1998.0
0.078576,1919-10-11,The Grim Game,0.0,0.0,1919.0
3.617635,2003-07-15,The Hitcher II: I've Been Waiting,4.3,19.0,2003.0
0.005645,1980-09-27,The Life and Times of Rosie the Riveter,5.0,1.0,1980.0
0.013644,2012-02-14,The Marriage Chronicles,0.0,0.0,2012.0
0.160019,1999-05-26,The Other,5.5,2.0,1999.0
0.576009,2007-05-10,The Other,5.0,2.0,2007.0
0.156607,1984-01-09,Something About Amelia,6.5,1.0,1984.0
0.112133,2015-11-03,Secrets of a Psychopath,4.5,2.0,2015.0
4.476741,2015-04-29,"Connasse, Princesse des cœurs",5.9,215.0,2015.0
1.30755,2015-04-16,Territory,5.8,9.0,2015.0
1.983722,2015-04-15,Live from New York!,5.4,5.0,2015.0
1.609769,2015-10-09,Junun,7.9,19.0,2015.0
1.640786,2015-08-07,Call Me Lucky,7.2,21.0,2015.0
2.880819,2014-02-21,Blood Punch,6.7,35.0,2014.0
2.510095,2015-10-06,Eaters,2.8,9.0,2015.0
2.285686,2015-08-01,June,3.7,22.0,2015.0
4.250043,2015-06-12,The Stranger,4.6,41.0,2015.0
0.108611,2000-04-25,Code Rush,5.8,2.0,2000.0
0.474736,1972-05-22,Torino nera,4.8,4.0,1972.0
0.001586,1983-09-09,The House of the Yellow Carpet,5.0,1.0,1983.0
0.662422,1969-05-29,Love and Anger,5.3,8.0,1969.0
0.83746,1968-03-29,The Violent Four,6.0,7.0,1968.0
1.385216,1967-03-10,Kill and Pray,6.7,3.0,1967.0
0.072218,1964-04-22,It's a Hard Life,5.0,1.0,1964.0
0.157899,2007-10-07,Hotel Meina,6.0,3.0,2007.0
0.558461,1954-09-15,Chronicle of Poor Lovers,5.2,5.0,1954.0
0.780505,1951-01-01,Attention! Bandits!,5.4,5.0,1951.0
11.693912,2015-09-14,The Hive,5.3,32.0,2015.0
0.510182,1975-08-01,Framed,6.5,2.0,1975.0
1.956774,2014-09-28,Billy Elliot: The Musical,7.7,23.0,2014.0
0.005851,2008-04-17,Ready? OK!,0.0,0.0,2008.0
0.133098,1958-10-28,The Eternal Rainbow,0.0,0.0,1958.0
0.00293,1957-10-01,Times of Joy and Sorrow,0.0,0.0,1957.0
0.0845,2014-10-18,Honeyspider,0.0,0.0,2014.0
1.066979,2012-06-01,TimeScapes,7.4,10.0,2012.0
0.208919,2015-09-16,Peace Officer,7.6,5.0,2015.0
7.994028,2015-03-25,All About Them,5.9,46.0,2015.0
2.165608,2014-01-19,Difret,5.4,17.0,2014.0
1.154928,2015-01-01,Deep Dark,5.0,27.0,2015.0
4.8e-05,1974-10-01,"Honeybaby, Honeybaby",0.0,0.0,1974.0
0.116654,1974-05-01,Dirty O'Neil,5.5,2.0,1974.0
0.812529,1982-05-21,Fighting Back,3.5,2.0,1982.0
0.818181,1978-01-01,No Man's Land,0.0,0.0,1978.0
0.646491,2007-03-26,The Party Never Stops: Diary of a Binge Drinker,0.0,0.0,2007.0
0.416693,2012-11-09,Teenage Bank Heist,4.3,3.0,2012.0
4.950329,2015-11-20,The Blackcoat's Daughter,5.0,85.0,2015.0
0.208349,2000-01-01,"Just, Melvin: Just Evil",6.5,8.0,2000.0
0.941795,2015-03-06,Hacker's Game,5.6,9.0,2015.0
0.42947,2012-12-12,Reboot,4.5,2.0,2012.0
0.027705,2014-04-29,Mad As Hell,10.0,1.0,2014.0
3.34086,2015-06-18,SPL 2: A Time for Consequences,6.7,62.0,2015.0
1.145165,2015-10-13,The Inhabitants,4.4,14.0,2015.0
0.195984,2011-01-01,The Cost of Love,4.3,5.0,2011.0
0.726551,1984-10-01,2084,6.0,7.0,1984.0
0.148344,1961-12-31,¡Cuba Sí!,8.5,2.0,1961.0
2.012895,2008-09-08,The Narrows,5.2,16.0,2008.0
11.860106,2015-10-16,Re-Kill,4.8,35.0,2015.0
1.327371,2015-09-18,Keith Richards: Under the Influence,6.6,20.0,2015.0
1.317583,2002-01-25,Catch That Girl,4.6,5.0,2002.0
3.875212,2015-10-07,The Student and Mister Henri,6.9,87.0,2015.0
4.206655,2015-05-13,Standing Tall,7.3,149.0,2015.0
0.596722,2009-04-01,Bicycle Dreams,7.0,3.0,2009.0
0.202025,2014-04-27,Just Eat It: A Food Waste Story,7.8,5.0,2014.0
1.898149,2006-01-01,Running Wild,6.2,10.0,2006.0
3.488085,2015-10-09,Invisible Sister,6.2,69.0,2015.0
1.31963,2013-10-02,Chez Nous,6.0,5.0,2013.0
0.992405,2010-01-01,The Seminarian,5.9,5.0,2010.0
1.890572,2013-12-05,Bros Before Hos,6.4,36.0,2013.0
4.173011,2015-12-31,Baskin,5.8,73.0,2015.0
0.581967,2014-01-04,Patch Town,5.9,8.0,2014.0
1.586141,2013-04-16,ABE,6.1,28.0,2013.0
0.305357,2011-09-29,Abiogenesis,4.4,5.0,2011.0
0.054546,1963-05-30,Scarlet Eye,5.0,1.0,1963.0
0.660252,1959-11-24,"Am Tag, als der Regen kam",5.0,1.0,1959.0
0.219682,1958-06-25,Screaming Mimi,5.5,6.0,1958.0
0.22625,1958-05-09,Paris Holiday,5.8,4.0,1958.0
0.402153,1957-08-01,Valerie,3.5,3.0,1957.0
1.187802,1961-02-09,Girl with a Suitcase,6.6,10.0,1961.0
1.028643,2013-10-02,Mediastan,5.3,4.0,2013.0
0.633795,2009-07-31,Bad Day to Go Fishing,5.9,10.0,2009.0
0.952942,2009-06-11,Running Turtle,6.5,11.0,2009.0
1.874722,2006-09-28,Tazza: The High Rollers,6.7,22.0,2006.0
1.472591,2014-11-26,Big Match,6.9,10.0,2014.0
1.452617,2015-08-19,Slow Learners,5.8,25.0,2015.0
2.200564,2014-12-24,The Con Artists,7.7,22.0,2014.0
2.219537,2015-03-27,Nightlight,4.8,30.0,2015.0
10.895623,2014-10-07,Mockingbird,3.9,35.0,2014.0
